arisa_frag,2000/8/17,2000/9/18,2000/10/9,2000/12/8,2001/1/16,2001/2/5,2001/3/19,2001/4/2,2001/5/9,2001/6/23,2001/6/29,2001/6/30,2001/7/27,2001/8/24,2001/9/28,2001/10/29,2001/11/19,2001/12/17,2002/1/14,2002/2/20,2002/3/15,2002/4/22,2002/5/20,2002/6/19,2002/7/11,2002/8/20,2002/9/11,2002/12/9,2003/1/15,2003/3/12,2003/5/5,2003/5/21,2003/6/17,2003/7/2,2003/8/14,2003/9/18,2003/10/22,2003/11/12,2003/12/16,2004/2/19,2004/3/17,2004/4/22,2004/5/19,2004/6/17,2004/7/14,2004/8/25,2004/9/22,2004/10/14,2004/11/17,2004/12/15,2005/3/16,2005/4/20,2005/5/4,2005/5/11,2005/6/14,2005/9/15,2005/10/20,2005/11/17,2006/1/18,2006/2/22,2006/3/29,2006/4/19,2006/6/20,2006/7/25,2006/8/24,2006/9/13,2006/10/15,2007/2/14,2007/4/4,2007/5/21,2007/6/15,2007/8/15,2007/9/20,2007/11/14,2007/12/17,2008/3/19,2008/4/22,2008/5/14,2008/6/18,2008/7/9,2008/8/20,2008/9/22,2008/10/20,2008/11/20,2008/12/11,2009/2/18,2009/4/23,2009/5/13,2009/6/18,2009/7/9,2009/7/10,2009/8/19,2009/9/24,2009/12/23,2010/1/28,2010/2/11,2010/3/24,2010/4/27,2010/5/17,2010/6/29,2010/7/21,
ARISA_432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001027047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001127029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000948666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001521043,0,0,0,5.3117E-05
ARISA_432.8,0,0,0,0,0,0,0,0,0,0,0.00060503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001794099,0,0,0,0,0,0,0,0,0,0,0,0.00076903,0,0,0.002650141,0.013709562,0.002591093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007226398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011792413,0,0,0,0.008897463,0.000495398
ARISA_433.6,0,0,0,0.000669027,0,0.027631133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282409,0,0,0,0.000755033,0,0,0,0,0,0.00396421,0,0.002280082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000766028,0,0,0,0,0,0,0,0,0,0,0.00200207,0,0,0,0.002382124,0.000428453
ARISA_434.5,0,0,0,0,0,0.019678807,0,0,0,0,0,0,0.128312031,0,0,0,0.023666089,0,0,0.047017881,0,0,0,0,0,0,0,0,0,0,0.16652133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144156036,0.098876094,0.029318143,0,0.031389318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590013,0,0,0,0,0.010657373,0,0,0,0.001850096,0.006950824
ARISA_435.5,0.068318869,0.050071803,0.056947335,0.101016142,0.179188526,0.012302504,0.103840154,0.186769097,0.059956158,0.073856954,0.208057195,0.032733539,0.104931932,0.05199808,0.041486742,0.041016641,0.046644146,0.04483348,0.189140511,0.04273771,0.121315246,0.24288853,0.108821809,0.071616936,0.265558826,0.223899956,0.087961815,0.233606279,0.080293416,0.209518962,0.17961667,0.284000532,0.236588807,0.101149237,0.039637832,0.131147541,0.15187686,0.07813236,0.096854455,0.355084754,0.108367226,0.176670067,0.207801559,0.192913224,0.192249882,0.09028125,0.025292986,0.149215715,0.062920391,0.075713331,0.130104562,0.018485827,0.062033737,0.063681992,0.025994014,0.091296021,0,0.156503695,0.001486055,0.108913772,0.165344267,0.139792134,0,0.076299586,0.110888436,0.077909805,0.005850275,0.220457377,0.297932056,0.046795685,0.176316697,0.062345369,0.308631888,0.137823926,0.304493007,0.205416011,0.045196763,0.110118735,0.08999605,0.128974772,0.04742166,0,0.064706941,0.114439692,0.093838815,0.029064046,0,0,0.024082011,0.016448707,0,0.003707082,0.008925393,0.039257649,0.046301991,0.044389953,0.017738621,0.138687883,0.105721749,0.13083614,0.035284835,0.10501762
ARISA_436.3,0,0,0,0,0,0.0195208,0,0,0,0,0,0,0,0,0,0,0.021618995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061974735,0.141111618,0.093488646,0,0.011069465,0,0.001333049,0,0,0.057311233,0,0,0,0,0.002408113,0,0,0.007019253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035740465,0,0.013113472,0,0,0.000745031,0.001918083,0,0,0,0,0,0.00523223,0.003680129,0.01035529,0,0,0.001105058,0.004839066
ARISA_436.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044950888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000445058
ARISA_436.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003527162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001806067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000624022,0,0,0,0,5.89827E-05
ARISA_437.5,0,0,0,0,0,0,0.000538022,0,0,0,0.00245812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000574012,0,0,0,0,0,0.000811032,0,0,0,0,0,0,0.016592747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791022,0,0,0,0.000215495
ARISA_438.2,0,0,0,0,0,0,0,0,0,0,0.004169204,0.00085504,0,0,0,0,0,0,0,0,0,0,0,0,0.000666025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000834032,0.00250911,0,0,0,0,0,0,0,0,0,0.00170209,0,0.000971682,0,0.000917043,0.003963159,0,0,0,0.001217144,0,0,0,0.000689031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183105
ARISA_439.2,0,0,0,0,0,0,0,0,0,0,0.000548027,0,0,0,0,0,0.001157053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002913125,0,0,0,0,0,0,0,0,0,0.001855084,0,0,0,0,0,0,0,0,0.001098046,0.00065202,0,0,0.000699035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000626029,0,0,0,0,0,0,0,0,0,0.009513285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018873
ARISA_439.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000542013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634019,0,0,0,0,0,0.001403066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55356E-05
ARISA_440.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000564015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000598017,0,0,0,0,0,0,0,0,0.001364958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50197E-05
ARISA_440.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000840025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000810037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63372E-05
ARISA_442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001049044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003488143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49226E-05
ARISA_444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001380057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36639E-05
ARISA_446.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001170059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15847E-05
ARISA_454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014371316,0,0,0,0,0,0,0,0,0,0.00014229
ARISA_459.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000606021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00021E-06
ARISA_465.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002043086,0,0,0,0,0,0,0,0,0,0,0,0,2.02286E-05
ARISA_467.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001172049,0,0,0,0,0,0,0,0,0,0,0,0,1.16044E-05
ARISA_469.4,0,0,0,0.001731071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002608104,0,0,0,0,0,0,0,0,0.045967975,0.065814229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005445212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012967454,0,0.001236032,0,0.007557393,0.001419084
ARISA_469.9,0,0,0,0.000625026,0,0.000528022,0,0,0,0,0,0,0,0,0,0.000667027,0,0.000704023,0.001250056,0,0.000538019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000761035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000689032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000924039,0,0,0,0,0,0,0,6.62008E-05
ARISA_471.9,0.005139216,0.001434052,0.001311054,0.001333055,0.003863162,0.002760113,0.001655066,0,0,0.002117085,0,0.0042582,0,0.020362815,0.010376436,0.003772151,0.003988184,0,0.004366197,0.002703108,0.001204042,0,0,0.004100168,0,0.001122045,0,0,0.004736261,0,0,0,0,0,0,0,0,0.003668158,0.00196109,0,0.00922036,0,0.000531024,0,0,0.009604346,0.006104238,0,0.012449473,0.006900304,0,0,0,0,0,0,0,0,0,0.005301281,0,0,0,0.004614217,0.030641226,0.005297691,0.000624029,0,0,0,0,0,0,0,0,0,0,0,0,0.001453054,0.012918452,0,0.007916238,0.001117046,0.002183066,0,0,0,0.00285612,0,0,0.000562012,0,0.00286612,0.000669029,0,0,0.000674019,0,0,0,0.002086485
ARISA_473,0.009172385,0.005037181,0.001578065,0,0,0,0,0,0,0,0,0.000581027,0,0.004845194,0.003208135,0,0.001848085,0.000671022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000598019,0.000547024,0,0,0.000601023,0,0,0,0,0.007327264,0.001345053,0,0.002713103,0.003225142,0,0,0,0,0,0,0.002220093,0,0.001117041,0.001856098,0,0,0,0,0,0.000731526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003008105,0,0.001689051,0,0,0,0,0,0,0,0,0.000601013,0,0,0,0,0,0,0,0,0,0.000539808
ARISA_474.9,0.003652153,0.003779136,0.002541104,0,0,0.000551023,0,0,0,0,0,0,0,0.005513221,0.002288096,0,0.000607028,0.002769091,0.003470156,0.002137086,0,0,0,0,0,0,0,0.000766034,0.005772318,0,0,0,0,0,0,0,0,0.001370059,0.002456113,0,0.000678026,0,0,0,0.000602025,0.003993144,0.015949622,0,0.007776296,0.008754385,0,0,0,0,0,0.00053703,0.001745073,0,0,0.002299122,0,0,0,0,0.005464219,0.005446196,0,0,0,0,0,0,0,0.001248054,0,0,0,0,0,0,0.004946173,0,0.006402192,0,0.001798054,0,0,0,0,0,0,0.001308029,0,0.000642027,0,0,0,0,0,0,0,0.001062003
ARISA_476.8,0,0,0.000862035,0,0.000892038,0,0,0,0,0,0.003276161,0,0,0,0,0,0.000894041,0,0,0,0,0,0,0,0,0,0,0,0.000658036,0,0,0,0,0,0,0,0,0.003192137,0,0.001519076,0,0.003389136,0,0,0.000777032,0,0,0,0.00606023,0,0,0,0,0,0,0.001203066,0,0,0,0,0,0,0.000557027,0,0,0.001210544,0,0,0,0,0,0.008241313,0,0,0.001692078,0.001407055,0,0,0,0,0,0.007567348,0,0,0,0,0,0.006226249,0,0,0,0,0,0.000761032,0,0.000939041,0.001389049,0,0.00153604,0,0.002282119,0.000559722
ARISA_478.8,0,0,0,0.002603107,0.004377184,0.017731727,0,0,0.003000108,0,0.039501936,0,0.005578262,0,0.000615026,0.000540022,0.005279243,0.01392746,0,0,0,0,0.00057102,0.000532022,0.001127042,0,0,0,0.005504303,0.01895472,0.006762176,0.002225051,0.031125027,0.004649149,0,0,0,0.016774721,0.037210712,0.057493875,0,0.023188928,0,0.021370133,0,0.000649023,0.004900191,0.002305104,0.00763329,0.017605775,0.038507105,0.051260343,0,0,0.004639181,0.032674797,0.004172175,0.011502345,0,0.013543718,0.004112206,0.013793683,0,0,0,0.003526627,0.002474116,0,0,0.003152114,0.020613134,0,0.032924482,0.004362188,0.011011507,0.042395653,0.005740224,0.010845466,0.006289283,0,0,0,0,0,0.008814264,0.003778136,0,0,0.006040254,0.004058175,0,0,0,0.000910038,0,0,0.013799483,0,0.013701356,0.00623115,0.016852876,0.007380816
ARISA_480,0,0,0,0,0,0,0,0,0,0,0.032461591,0,0,0,0,0,0,0,0,0,0,0,0.017558615,0.000544022,0.001019038,0,0,0,0.001483082,0.02446593,0.002117055,0,0,0.002832091,0,0,0,0,0,0,0.014130551,0,0.014970689,0.001380073,0,0,0.002904113,0.000809036,0,0,0,0,0,0,0.005042197,0,0.001537065,0.002363071,0,0,0,0,0,0,0,0.002143577,0,0,0,0,0.007332403,0.000581022,0,0.001061046,0.009705447,0,0,0.011203482,0.006942312,0,0,0,0,0,0,0.001857067,0,0,0.003161133,0.010790464,0,0,0,0,0,0,0.002347082,0,0.002158056,0.001441035,0.001017053,0.001855044
ARISA_481.8,0,0,0,0,0,0,0,0,0,0,0.014399706,0,0,0,0,0,0,0,0,0,0,0,0.001765062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000955037,0,0,0,0,0,0,0.000758034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001296071,0,0,0,0,0,0,0,0,0,0,0.027702274,0,0,0,0,0,0.001382055,0,0.001109048,0,0,0,0,0,0,0,0,0,0,0,0.000488785
ARISA_482.2,0,0,0,0,0,0.005588229,0.000730029,0,0,0,0.002434119,0,0.004364205,0,0,0,0,0.006028199,0,0.00123705,0.001287045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214543
ARISA_484.1,0,0,0,0,0,0,0.00074003,0,0,0,0.004181205,0,0.000874041,0,0,0,0,0,0.001424064,0.00123805,0,0,0,0,0,0,0,0.001027045,0,0,0,0,0,0,0,0,0,0,0.014681675,0.002342117,0.008602336,0.002448098,0.004408203,0.006500345,0,0,0.005602219,0.0022231,0.00053102,0.001437063,0,0,0,0,0,0.003676202,0,0,0,0.003106165,0,0,0,0,0,0.002747599,0,0.003532134,0,0,0,0,0.000568026,0,0,0.002455096,0,0,0,0,0,0,0.002023061,0,0,0,0,0,0,0,0,0.00274006,0,0.000656028,0,0,0.00715425,0,0,0,0,0.000860586
ARISA_484.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199101,0.000593031,0,0,0.000936037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655524,0,0,0,0,0,0,0,0,0,0,0,0,0.000778035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11062E-05
ARISA_486.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004235195,0,0,0,0.002163084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844038,0,0,0,0.001526046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057603,9.25187E-05
ARISA_487.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000662031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001435075,2.07634E-05
ARISA_488,0,0,0,0,0,0,0.002932117,0.00316112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000746031,0,0,0,0,0,0.002028077,0,0,0.001899063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001376048,0,0.000652017,0,0.002713141,0.000153541
ARISA_490,0,0,0,0,0,0,0.002087084,0.001460056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006268219,0.000544022,0,0,0.001522049,0,0,0.002043078,0,0,0.005081168,0.005969191,0,0,0,0,0,0.005811291,0.009347365,0.014849594,0.016931779,0.013996742,0.001174048,0.000645023,0.000550022,0.000652029,0.000615023,0,0,0,0.008768246,0,0.008660338,0.007480411,0,0,0,0,0,0,0,0.000966045,0,0.00056152,0,0.001271048,0.002282145,0,0,0,0.005842263,0,0,0.000931036,0.001924075,0.004921212,0.010299464,0.001760065,0,0,0,0,0,0.001178042,0,0,0,0.000994043,0,0,0.00363516,0,0,0,0.00543619,0,0.001478038,0,0.015297796,0.001715197
ARISA_491.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001274048,0,0,0,0,0,0,0,0,0,0.001054053,0,0,0.000551025,0.000818043,0,0,0,0,0,0,0,0,0.000581016,0,0.000623024,0.002575142,0,0,0,0,0,0,0,0,0,0.000427015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000741033,0,0,0,0.000705025,0,0,0,0.000803042,0.000100519
ARISA_493.6,0,0,0,0,0,0,0,0,0,0,0,0.000777037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004437164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16258E-05
ARISA_495.4,0,0,0,0,0,0,0,0,0,0,0,0.000561026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55471E-06
ARISA_502.9,0,0,0,0,0,0,0,0,0,0,0,0.026778259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000666025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271726
ARISA_507.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002037077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005472224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001379063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674035,9.46772E-05
ARISA_507.8,0,0,0,0,0,0,0,0.000823031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001067041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002195101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001074038,0,0,0,0,5.10813E-05
ARISA_509.9,0,0,0,0,0,0,0,0.004698179,0,0,0,0,0.000671032,0,0,0,0,0,0,0,0,0,0.000634022,0,0,0,0,0.000667029,0,0.016714635,0,0,0,0,0,0,0,0,0,0.002645132,0,0.037680507,0,0.000688037,0,0,0.000615024,0.002014091,0,0,0.002273312,0.001968472,0.000784022,0,0,0.002981164,0,0,0,0,0.002176109,0.002268593,0,0,0,0,0,0.001273048,0,0,0,0,0.006706302,0,0.004670215,0.004801187,0.004651181,0,0.00089604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000768034,0,0,0,0.003540124,0,0.001060028,0,0.024182258,0.001307206
ARISA_511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000559025,0,0,0,0,0,0.001310042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001882743,0.001278957,0,0,0,0,0,0,0,0,0,0.002117487,0,0,0,0,0,0,0,0,0,0,0.002980134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001641085,0.000116529
ARISA_511.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000545795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40391E-06
ARISA_517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001116049,0.00072304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82088E-05
ARISA_519,0,0,0,0,0,0.007013288,0.00074603,0.00053602,0,0,0.001937095,0,0.005284248,0,0,0,0.004218194,0.002669088,0.006150277,0.001516061,0.003045107,0,0,0,0.001004037,0.006383255,0,0.005928261,0.00435424,0.000566022,0.000877023,0,0,0,0,0,0,0,0.000885041,0.011634582,0,0.007452298,0,0,0,0,0,0,0.003067117,0.003021133,0,0,0,0,0,0,0,0,0,0.001625086,0.002814141,0.001024719,0.003959194,0,0,0.00026501,0,0.001538058,0.000641603,0,0,0,0.004635209,0,0.002046094,0.001369053,0,0,0,0,0,0,0,0,0,0.004242153,0,0,0,0,0,0,0,0,0.008659372,0.004753209,0,0,0,0,0,0.001147142
ARISA_519.6,0,0,0,0,0.000582024,0,0.000552022,0,0,0,0.002622129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001217054,0.002260124,0,0,0,0,0,0,0,0,0.000633027,0,0,0,0.00074603,0,0,0,0,0,0,0.001400053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001736063,0,0,0,0,0,0,0,0,0.004135178,0.001193053,0,0,0,0,0,0.000169077
